shipment_id,route_id,synthetic_shipment_date,commodity_type,commodity_temp_ideal_c,commodity_shelf_life_hours,commodity_delay_tolerance_hours,transport_mode,distance_km,estimated_duration_hours,wave_height_m,wave_category,wind_speed_kmh,weather_condition,port_status_flag,port_ambient_temp_c,cold_chain_equipment,max_cargo_temp_excess_c,historical_delay_avg_hours,historical_damage_rate,departure_hour,risk_score,risk_level
synthetic-004915,darat-069,2026-01-13,Udang Beku,-19.0,4320,48,darat,218.7,4.94,0.0,Tenang,13.05,Hujan Ringan,1,30.0,reefer,0.0,5.85,0.0734,23,12.37,Low
synthetic-004897,darat-069,2026-01-13,Udang Segar,2.0,48,4,darat,218.7,5.26,0.0,Tenang,25.25,Berawan,1,30.0,pasif,25.57,5.85,0.0734,0,70.0,Medium
synthetic-005068,laut-001,2026-01-13,Salmon Segar,0.5,72,6,laut,1682.6,68.11,1.696,Sedang,18.23,Berawan,1,30.88,pasif,29.93,25.21,0.3261,9,76.67,Medium
synthetic-013501,kombinasi-038,2026-01-13,Sayuran Daun Segar,2.0,72,6,kombinasi,319.4,19.56,0.431,Tenang,5.0,Cerah,1,26.09,pasif,26.36,13.95,0.129,5,70.0,Medium
synthetic-005162,laut-002,2026-01-13,Sayuran Daun Segar,2.0,72,6,laut,1167.7,48.29,5.48,Sangat Tinggi,52.25,Hujan Lebat,0,24.27,reefer,0.0,27.4,0.36,20,93.33,High
synthetic-001101,darat-014,2026-01-13,Udang Beku,-19.0,4320,48,darat,346.8,7.47,0.0,Tenang,23.49,Cerah Berawan,1,30.0,pasif,42.37,6.3,0.0835,6,10.8,Low
synthetic-013632,kombinasi-039,2026-01-13,Tuna Segar,0.5,96,4,kombinasi,1759.6,71.34,2.398,Sedang,26.1,Hujan Ringan,1,31.89,pasif,30.62,29.53,0.2723,7,76.67,Medium
synthetic-000925,darat-011,2026-01-13,Ayam Segar,2.0,48,6,darat,430.9,9.78,0.0,Tenang,5.0,Hujan Ringan,1,30.0,reefer,0.0,7.02,0.1066,23,42.99,Low
synthetic-000719,darat-008,2026-01-13,Salmon Segar,0.5,72,6,darat,247.1,4.92,0.0,Tenang,16.59,Cerah Berawan,1,30.0,pasif,23.98,5.34,0.0864,19,66.53,Medium
synthetic-005522,laut-008,2026-01-13,Ayam Segar,2.0,48,6,laut,623.5,32.97,0.578,Rendah,5.0,Cerah Berawan,1,22.0,reefer,0.0,11.16,0.1549,2,50.21,Low
synthetic-000604,darat-007,2026-01-13,Buah Potong Segar,3.0,48,4,darat,200.4,4.38,0.0,Tenang,13.22,Hujan Sedang,1,30.0,pasif,13.68,3.59,0.0739,8,49.24,Low
synthetic-014011,kombinasi-045,2026-01-13,Es Krim,-19.0,2160,2,kombinasi,1344.9,50.54,5.824,Sangat Tinggi,59.14,Berawan Tebal,0,30.83,reefer,0.0,31.26,0.3808,12,93.33,High
synthetic-001805,darat-023,2026-01-13,Buah Potong Segar,3.0,48,4,darat,224.4,5.06,0.0,Tenang,15.36,Berawan,1,30.0,reefer,0.0,5.1,0.096,9,38.92,Low
synthetic-012084,kombinasi-020,2026-01-13,Udang Segar,2.0,48,4,kombinasi,1749.6,69.79,3.052,Tinggi,30.54,Hujan Lebat,0,31.84,reefer,0.0,31.3,0.3968,0,90.0,High
synthetic-004366,darat-061,2026-01-13,Es Krim,-19.0,2160,2,darat,197.8,4.64,0.0,Tenang,23.38,Cerah Berawan,1,30.0,reefer,0.0,2.33,0.0798,16,19.27,Low
synthetic-008572,laut-051,2026-01-13,Buah Potong Segar,3.0,48,4,laut,1050.0,45.65,0.302,Tenang,5.0,Cerah,1,29.88,pasif,26.46,18.49,0.1977,16,63.45,Medium
synthetic-008556,laut-051,2026-01-13,Udang Beku,-19.0,4320,48,laut,1050.0,50.06,2.375,Sedang,27.45,Hujan Ringan,1,30.75,reefer,0.0,18.49,0.1977,12,38.62,Low
synthetic-009520,laut-064,2026-01-13,Tuna Segar,0.5,96,4,laut,2282.1,99.45,1.967,Sedang,21.69,Cerah Berawan,1,22.63,reefer,0.0,33.27,0.3238,20,70.85,Medium
synthetic-009002,laut-056,2026-01-13,Buah Potong Segar,3.0,48,4,laut,1602.8,67.68,0.699,Rendah,5.0,Berawan,1,27.53,reefer,0.0,21.3,0.3194,2,63.07,Medium
synthetic-008881,laut-055,2026-01-13,Tuna Segar,0.5,96,4,laut,1182.8,53.01,3.197,Tinggi,22.9,Berawan Tebal,0,30.86,reefer,0.0,23.87,0.3601,4,88.02,High
synthetic-007805,laut-040,2026-01-13,Sayuran Daun Segar,2.0,72,6,laut,542.9,31.78,6.699,Ekstrem,63.15,Hujan Lebat,0,28.91,reefer,0.0,16.15,0.2708,18,92.79,High
synthetic-006123,laut-017,2026-01-13,Buah Potong Segar,3.0,48,4,laut,964.6,47.23,6.527,Ekstrem,62.56,Hujan Lebat,0,33.4,reefer,0.0,19.12,0.2588,18,91.07,High
synthetic-004159,darat-057,2026-01-14,Salmon Segar,0.5,72,6,darat,711.9,16.33,0.0,Tenang,15.15,Cerah Berawan,1,30.0,pasif,24.63,10.3,0.1097,17,70.0,Medium
synthetic-011715,kombinasi-015,2026-01-14,Tuna Segar,0.5,96,4,kombinasi,951.8,42.58,1.091,Rendah,9.76,Berawan,1,34.99,reefer,0.0,22.1,0.2032,5,55.78,Low
synthetic-004416,darat-062,2026-01-14,Buah Potong Segar,3.0,48,4,darat,280.2,7.04,0.0,Tenang,14.49,Hujan Ringan,1,30.0,pasif,25.74,6.52,0.0846,11,54.81,Low
synthetic-002315,darat-030,2026-01-14,Tuna Segar,0.5,96,4,darat,1119.5,24.68,0.0,Tenang,15.75,Hujan Ringan,1,30.0,pasif,29.0,15.87,0.1538,18,70.0,Medium
synthetic-002116,darat-027,2026-01-14,Sayuran Daun Segar,2.0,72,6,darat,322.9,6.19,0.0,Tenang,20.83,Cerah,1,30.0,reefer,0.0,1.13,0.0886,7,36.0,Low
synthetic-005483,laut-007,2026-01-14,Ayam Segar,2.0,48,6,laut,992.0,48.35,3.116,Tinggi,34.62,Berawan Tebal,0,23.88,reefer,0.0,18.2,0.2522,10,82.04,High
synthetic-013747,kombinasi-041,2026-01-14,Sayuran Daun Segar,2.0,72,6,kombinasi,1085.9,44.77,0.359,Tenang,5.0,Berawan,1,30.72,pasif,28.38,21.71,0.224,22,70.0,Medium
synthetic-009345,laut-061,2026-01-14,Tuna Segar,0.5,96,4,laut,1042.8,46.99,0.681,Rendah,5.0,Berawan,1,29.07,pasif,28.13,19.98,0.2626,2,73.33,Medium
synthetic-013678,kombinasi-040,2026-01-14,Sayuran Daun Segar,2.0,72,6,kombinasi,3090.1,123.05,0.695,Rendah,5.84,Berawan,1,27.2,reefer,0.0,48.44,0.4023,10,73.33,Medium
synthetic-013616,kombinasi-039,2026-01-14,Buah Potong Segar,3.0,48,4,kombinasi,1759.6,71.47,0.67,Rendah,5.0,Cerah,1,30.62,pasif,26.32,29.53,0.2723,17,73.09,Medium
synthetic-012029,kombinasi-019,2026-01-14,Udang Beku,-19.0,4320,48,kombinasi,1727.7,70.77,6.596,Ekstrem,78.17,Hujan Lebat,0,28.59,reefer,0.0,37.88,0.4003,3,96.67,High
synthetic-008221,laut-046,2026-01-14,Tuna Segar,0.5,96,4,laut,1231.3,56.51,1.022,Rendah,13.06,Cerah Berawan,1,31.13,reefer,0.0,21.48,0.2824,13,61.35,Low
synthetic-005842,laut-013,2026-01-14,Es Krim,-19.0,2160,2,laut,3938.8,149.98,3.944,Tinggi,44.31,Berawan Tebal,0,33.38,pasif,49.59,50.19,0.3255,18,90.0,High
synthetic-011223,kombinasi-009,2026-01-14,Udang Segar,2.0,48,4,kombinasi,4031.6,143.27,5.254,Sangat Tinggi,37.86,Hujan Lebat,0,31.77,reefer,0.0,58.62,0.3993,19,93.33,High
synthetic-011218,kombinasi-009,2026-01-14,Udang Beku,-19.0,4320,48,kombinasi,4031.6,133.76,8.024,Ekstrem,92.14,Hujan Badai,0,28.94,reefer,0.0,58.62,0.3993,1,96.67,High
synthetic-004986,laut-000,2026-01-14,Ayam Segar,2.0,48,6,laut,963.7,43.16,0.422,Tenang,5.0,Berawan,1,25.07,reefer,0.0,19.86,0.2566,22,56.33,Low
synthetic-005048,laut-001,2026-01-14,Es Krim,-19.0,2160,2,laut,1682.6,71.89,3.979,Tinggi,43.13,Hujan Lebat,0,27.85,reefer,0.0,25.21,0.3261,1,82.21,High
synthetic-013331,kombinasi-036,2026-01-14,Udang Segar,2.0,48,4,kombinasi,1256.9,52.05,2.229,Sedang,30.75,Hujan Ringan,1,26.73,reefer,0.0,25.4,0.3833,9,76.67,Medium
synthetic-001300,darat-017,2026-01-14,Sayuran Daun Segar,2.0,72,6,darat,127.8,2.88,0.0,Tenang,13.34,Hujan Ringan,1,30.0,reefer,0.0,3.84,0.0841,22,29.78,Low
synthetic-006217,laut-018,2026-01-14,Tuna Segar,0.5,96,4,laut,1980.3,80.96,14.221,Sangat Ekstrem,110.0,Hujan Badai,0,29.4,reefer,0.0,31.76,0.3939,18,100.0,High
synthetic-006579,laut-023,2026-01-14,Ayam Segar,2.0,48,6,laut,1054.7,49.98,1.392,Sedang,11.25,Berawan,1,28.13,reefer,0.0,18.72,0.2845,3,72.55,Medium
synthetic-009487,laut-064,2026-01-14,Udang Beku,-19.0,4320,48,laut,2282.1,87.06,1.298,Sedang,12.83,Berawan,1,31.93,pasif,43.88,33.27,0.3238,0,57.68,Low
synthetic-012100,kombinasi-020,2026-01-14,Es Krim,-19.0,2160,2,kombinasi,1749.6,64.04,1.317,Sedang,16.34,Berawan,1,26.65,pasif,49.16,31.3,0.3968,18,76.67,Medium
synthetic-005673,laut-010,2026-01-14,Susu Segar,2.5,168,8,laut,2923.1,109.7,1.657,Sedang,5.49,Berawan,1,28.24,reefer,0.0,39.64,0.322,20,71.2,Medium
synthetic-010950,kombinasi-005,2026-01-14,Udang Beku,-19.0,4320,48,kombinasi,3073.9,108.02,2.086,Sedang,22.34,Cerah Berawan,1,30.17,pasif,49.57,44.04,0.3435,6,69.34,Medium
synthetic-006032,laut-016,2026-01-14,Ayam Segar,2.0,48,6,laut,1241.1,55.0,2.205,Sedang,23.08,Berawan,1,25.72,reefer,0.0,24.82,0.3514,6,74.69,Medium
synthetic-014148,kombinasi-047,2026-01-14,Susu Segar,2.5,168,8,kombinasi,1197.0,53.55,1.075,Rendah,9.96,Cerah,1,33.52,reefer,0.0,23.63,0.3158,10,61.9,Low
synthetic-010944,kombinasi-005,2026-01-14,Udang Beku,-19.0,4320,48,kombinasi,3073.9,118.28,1.542,Sedang,17.21,Berawan,1,30.45,reefer,0.0,44.04,0.3435,8,67.51,Medium
synthetic-011122,kombinasi-008,2026-01-15,Salmon Segar,0.5,72,6,kombinasi,1040.0,43.22,5.472,Sangat Tinggi,50.28,Berawan Tebal,0,27.08,reefer,0.0,27.89,0.3561,16,93.33,High
synthetic-005973,laut-015,2026-01-15,Susu Segar,2.5,168,8,laut,1397.9,63.81,4.521,Sangat Tinggi,45.06,Hujan Lebat,0,29.1,pasif,27.18,29.65,0.3806,8,93.33,High
synthetic-011358,kombinasi-011,2026-01-15,Ayam Segar,2.0,48,6,kombinasi,2276.4,90.26,0.411,Tenang,5.0,Cerah Berawan,1,26.62,pasif,28.4,33.8,0.2666,6,70.0,Medium
synthetic-007816,laut-040,2026-01-15,Udang Segar,2.0,48,4,laut,542.9,29.49,1.4,Sedang,25.85,Berawan,1,25.3,reefer,0.0,16.15,0.2708,13,65.97,Medium
synthetic-011996,kombinasi-018,2026-01-15,Sayuran Daun Segar,2.0,72,6,kombinasi,1726.8,61.97,3.762,Tinggi,38.72,Hujan Lebat,0,27.55,reefer,0.0,31.43,0.3958,15,90.0,High
synthetic-001763,darat-023,2026-01-15,Susu Segar,2.5,168,8,darat,224.4,4.5,0.0,Tenang,24.54,Hujan Ringan,1,30.0,reefer,0.0,5.1,0.096,23,27.77,Low
synthetic-002244,darat-029,2026-01-15,Susu Segar,2.5,168,8,darat,338.0,7.79,0.0,Tenang,17.69,Cerah Berawan,1,30.0,reefer,0.0,6.36,0.0841,5,31.12,Low
synthetic-011502,kombinasi-012,2026-01-15,Sayuran Daun Segar,2.0,72,6,kombinasi,1941.1,74.29,1.599,Sedang,19.89,Hujan Ringan,1,32.4,reefer,0.0,35.87,0.3957,14,76.67,Medium
synthetic-001075,darat-014,2026-01-15,Salmon Segar,0.5,72,6,darat,346.8,8.19,0.0,Tenang,5.0,Cerah,1,30.0,reefer,0.0,6.3,0.0835,14,44.52,Low
synthetic-004927,laut-000,2026-01-15,Buah Potong Segar,3.0,48,4,laut,963.7,46.63,2.839,Tinggi,30.33,Hujan Lebat,0,27.32,reefer,0.0,19.86,0.2566,1,78.78,High
synthetic-003379,darat-046,2026-01-15,Ayam Segar,2.0,48,6,darat,460.1,10.12,0.0,Tenang,11.18,Cerah Berawan,1,30.0,reefer,0.0,6.13,0.0978,7,41.16,Low
synthetic-006054,laut-016,2026-01-15,Buah Potong Segar,3.0,48,4,laut,1241.1,51.9,4.726,Sangat Tinggi,47.01,Berawan Tebal,0,29.46,reefer,0.0,24.82,0.3514,22,93.33,High
synthetic-010767,kombinasi-003,2026-01-15,Es Krim,-19.0,2160,2,kombinasi,2801.7,100.81,0.942,Rendah,8.15,Berawan,1,26.98,reefer,0.0,43.11,0.4069,9,70.69,Medium
synthetic-008558,laut-051,2026-01-15,Tuna Segar,0.5,96,4,laut,1050.0,49.35,1.853,Sedang,21.12,Hujan Ringan,1,30.44,reefer,0.0,18.49,0.1977,13,57.61,Low
synthetic-012387,kombinasi-024,2026-01-15,Tuna Segar,0.5,96,4,kombinasi,1110.8,47.88,1.556,Sedang,16.7,Cerah Berawan,1,29.5,reefer,0.0,22.35,0.3104,19,68.98,Medium
synthetic-010656,kombinasi-001,2026-01-15,Tuna Segar,0.5,96,4,kombinasi,980.1,42.72,2.028,Sedang,18.99,Cerah Berawan,1,28.34,reefer,0.0,18.59,0.2783,15,67.63,Medium
synthetic-007977,laut-042,2026-01-16,Es Krim,-19.0,2160,2,laut,1063.5,50.92,0.938,Rendah,12.79,Cerah,1,29.23,reefer,0.0,21.64,0.2808,0,60.65,Low
synthetic-010771,kombinasi-003,2026-01-16,Tuna Segar,0.5,96,4,kombinasi,2801.7,105.98,4.227,Sangat Tinggi,38.24,Berawan Tebal,0,29.81,reefer,0.0,43.11,0.4069,6,93.33,High
synthetic-004847,darat-068,2026-01-16,Salmon Segar,0.5,72,6,darat,455.8,10.11,0.0,Tenang,17.84,Cerah Berawan,1,30.0,reefer,0.0,8.2,0.0941,15,41.95,Low
synthetic-003718,darat-051,2026-01-16,Es Krim,-19.0,2160,2,darat,388.9,7.96,0.0,Tenang,19.81,Cerah Berawan,1,30.0,reefer,0.0,3.53,0.0959,20,39.22,Low
synthetic-013327,kombinasi-036,2026-01-16,Salmon Segar,0.5,72,6,kombinasi,1256.9,48.61,5.353,Sangat Tinggi,59.5,Hujan Lebat,0,25.41,pasif,29.7,25.4,0.3833,3,93.33,High
synthetic-001944,darat-025,2026-01-16,Salmon Segar,0.5,72,6,darat,195.4,4.62,0.0,Tenang,23.13,Hujan Ringan,1,30.0,reefer,0.0,1.74,0.0747,23,20.24,Low
synthetic-001275,darat-016,2026-01-16,Sayuran Daun Segar,2.0,72,6,darat,323.6,7.18,0.0,Tenang,5.0,Cerah,1,30.0,pasif,20.85,4.92,0.0824,21,62.3,Medium
synthetic-000017,darat-000,2026-01-16,Sayuran Daun Segar,2.0,72,6,darat,309.4,6.46,0.0,Tenang,6.13,Berawan,1,30.0,reefer,0.0,2.54,0.0805,1,31.19,Low
synthetic-001080,darat-014,2026-01-16,Udang Beku,-19.0,4320,48,darat,346.8,8.02,0.0,Tenang,8.21,Berawan,1,30.0,reefer,0.0,6.3,0.0835,7,13.21,Low
synthetic-010386,laut-078,2026-01-16,Udang Segar,2.0,48,4,laut,3894.5,148.76,3.212,Tinggi,26.45,Hujan Lebat,0,27.62,pasif,28.88,47.69,0.2429,20,90.0,High
synthetic-006915,laut-027,2026-01-16,Ayam Segar,2.0,48,6,laut,518.1,29.11,1.508,Sedang,10.51,Hujan Ringan,1,30.55,reefer,0.0,21.88,0.2735,3,67.02,Medium
synthetic-003522,darat-048,2026-01-16,Ayam Segar,2.0,48,6,darat,402.1,9.37,0.0,Tenang,18.53,Berawan,1,30.0,reefer,0.0,5.9,0.0866,4,22.34,Low
synthetic-002959,darat-039,2026-01-16,Es Krim,-19.0,2160,2,darat,394.2,8.83,0.0,Tenang,18.05,Cerah,1,30.0,reefer,0.0,5.47,0.0908,14,38.89,Low
synthetic-000401,darat-004,2026-01-16,Salmon Segar,0.5,72,6,darat,63.8,1.48,0.0,Tenang,5.0,Berawan,1,30.0,reefer,0.0,3.97,0.0704,17,31.14,Low
synthetic-008800,laut-054,2026-01-16,Tuna Segar,0.5,96,4,laut,604.4,30.68,0.286,Tenang,12.71,Berawan,1,28.21,reefer,0.0,10.79,0.1441,15,45.53,Low
synthetic-011886,kombinasi-017,2026-01-16,Sayuran Daun Segar,2.0,72,6,kombinasi,1414.4,54.56,2.293,Sedang,22.32,Berawan,1,36.13,reefer,0.0,29.07,0.3327,10,76.67,Medium
synthetic-009376,laut-062,2026-01-16,Susu Segar,2.5,168,8,laut,1312.2,49.7,5.628,Sangat Tinggi,54.06,Hujan Badai,0,22.2,reefer,0.0,24.16,0.3587,19,89.52,High
synthetic-012215,kombinasi-021,2026-01-16,Es Krim,-19.0,2160,2,kombinasi,745.2,35.56,1.618,Sedang,9.31,Cerah Berawan,1,31.25,reefer,0.0,21.72,0.2514,10,63.59,Medium
synthetic-011432,kombinasi-012,2026-01-16,Tuna Segar,0.5,96,4,kombinasi,1941.1,74.89,1.053,Rendah,15.51,Berawan,1,32.48,reefer,0.0,35.87,0.3957,13,71.27,Medium
synthetic-013417,kombinasi-037,2026-01-16,Tuna Segar,0.5,96,4,kombinasi,2861.2,105.12,0.568,Rendah,5.0,Berawan,1,22.99,reefer,0.0,40.92,0.3373,17,68.55,Medium
synthetic-004658,darat-065,2026-01-16,Buah Potong Segar,3.0,48,4,darat,435.6,9.91,0.0,Tenang,11.54,Cerah Berawan,1,30.0,pasif,26.43,7.4,0.1021,17,56.22,Low
synthetic-004676,darat-066,2026-01-16,Es Krim,-19.0,2160,2,darat,195.9,4.44,0.0,Tenang,5.0,Hujan Ringan,1,30.0,pasif,40.12,3.01,0.081,22,58.19,Low
synthetic-007276,laut-032,2026-01-16,Salmon Segar,0.5,72,6,laut,751.6,35.6,1.501,Sedang,16.52,Cerah Berawan,1,26.83,reefer,0.0,16.02,0.1557,6,56.29,Low
synthetic-006593,laut-023,2026-01-16,Sayuran Daun Segar,2.0,72,6,laut,1054.7,45.9,6.459,Ekstrem,65.07,Hujan Badai,0,28.12,reefer,0.0,18.72,0.2845,0,93.59,High
synthetic-008705,laut-053,2026-01-16,Susu Segar,2.5,168,8,laut,2656.1,100.06,3.484,Tinggi,33.65,Hujan Sedang,0,26.68,reefer,0.0,38.92,0.3854,17,86.99,High
synthetic-011210,kombinasi-009,2026-01-17,Tuna Segar,0.5,96,4,kombinasi,4031.6,131.6,0.607,Rendah,5.68,Berawan,1,24.9,reefer,0.0,58.62,0.3993,23,73.33,Medium
synthetic-006998,laut-028,2026-01-17,Ayam Segar,2.0,48,6,laut,1066.5,50.69,0.136,Tenang,5.0,Cerah,1,28.33,pasif,26.49,14.93,0.1943,13,70.0,Medium
synthetic-010738,kombinasi-002,2026-01-17,Tuna Segar,0.5,96,4,kombinasi,2549.6,92.98,4.633,Sangat Tinggi,44.01,Hujan Lebat,0,27.24,pasif,30.74,37.49,0.3449,3,93.33,High
synthetic-003357,darat-046,2026-01-17,Ayam Segar,2.0,48,6,darat,460.1,10.04,0.0,Tenang,17.09,Cerah,1,30.0,reefer,0.0,6.13,0.0978,21,40.24,Low
synthetic-011597,kombinasi-013,2026-01-17,Es Krim,-19.0,2160,2,kombinasi,1135.2,50.23,3.33,Tinggi,29.81,Hujan Sedang,0,26.85,reefer,0.0,22.38,0.3038,11,80.38,High
synthetic-010167,laut-075,2026-01-17,Es Krim,-19.0,2160,2,laut,995.3,47.33,0.319,Tenang,5.0,Cerah,1,26.87,reefer,0.0,15.78,0.1901,20,46.33,Low
synthetic-007118,laut-030,2026-01-17,Tuna Segar,0.5,96,4,laut,2377.9,96.36,4.617,Sangat Tinggi,55.03,Hujan Badai,0,29.19,pasif,30.83,35.73,0.3876,10,93.33,High
synthetic-006429,laut-021,2026-01-17,Buah Potong Segar,3.0,48,4,laut,2599.4,93.66,1.986,Sedang,19.64,Berawan,1,28.71,reefer,0.0,37.38,0.3775,20,75.82,Medium
synthetic-002069,darat-027,2026-01-17,Salmon Segar,0.5,72,6,darat,322.9,7.18,0.0,Tenang,5.0,Cerah Berawan,1,30.0,reefer,0.0,1.13,0.0886,23,16.64,Low
synthetic-003726,darat-051,2026-01-17,Daging Sapi Segar,1.5,120,12,darat,388.9,8.58,0.0,Tenang,8.88,Berawan,1,30.0,reefer,0.0,3.53,0.0959,8,21.41,Low
synthetic-007169,laut-031,2026-01-17,Ayam Segar,2.0,48,6,laut,1766.8,71.92,0.825,Rendah,5.0,Cerah Berawan,1,32.59,reefer,0.0,31.43,0.3219,1,69.12,Medium
synthetic-005775,laut-012,2026-01-17,Ayam Segar,2.0,48,6,laut,90.9,15.64,0.304,Tenang,5.0,Berawan,1,30.3,reefer,0.0,5.88,0.094,3,40.28,Low
synthetic-004393,darat-061,2026-01-17,Salmon Segar,0.5,72,6,darat,197.8,4.52,0.0,Tenang,13.97,Cerah Berawan,1,30.0,reefer,0.0,2.33,0.0798,15,29.48,Low
synthetic-003706,darat-051,2026-01-17,Sayuran Daun Segar,2.0,72,6,darat,388.9,9.03,0.0,Tenang,24.84,Cerah,1,30.0,reefer,0.0,3.53,0.0959,21,20.75,Low
synthetic-001126,darat-014,2026-01-17,Tuna Segar,0.5,96,4,darat,346.8,7.77,0.0,Tenang,10.76,Berawan,1,30.0,pasif,29.82,6.3,0.0835,5,70.0,Medium
synthetic-000546,darat-006,2026-01-17,Daging Sapi Segar,1.5,120,12,darat,273.4,6.24,0.0,Tenang,9.17,Cerah,1,30.0,reefer,0.0,3.98,0.0902,9,16.04,Low
synthetic-000696,darat-008,2026-01-17,Sayuran Daun Segar,2.0,72,6,darat,247.1,5.57,0.0,Tenang,7.1,Hujan Ringan,1,30.0,reefer,0.0,5.34,0.0864,7,27.2,Low
synthetic-010996,kombinasi-006,2026-01-17,Buah Potong Segar,3.0,48,4,kombinasi,1974.1,71.86,4.856,Sangat Tinggi,49.39,Hujan Lebat,0,28.63,pasif,22.72,35.45,0.3997,1,93.33,High
synthetic-001211,darat-015,2026-01-17,Udang Beku,-19.0,4320,48,darat,137.0,2.99,0.0,Tenang,22.47,Cerah Berawan,1,30.0,reefer,0.0,2.54,0.071,14,9.43,Low
synthetic-010948,kombinasi-005,2026-01-17,Ayam Segar,2.0,48,6,kombinasi,3073.9,119.42,0.277,Tenang,5.0,Cerah Berawan,1,25.35,reefer,0.0,44.04,0.3435,16,70.0,Medium
synthetic-003085,darat-041,2026-01-18,Es Krim,-19.0,2160,2,darat,365.6,8.23,0.0,Tenang,36.17,Cerah,1,30.0,pasif,41.07,4.21,0.0873,10,60.2,Low
synthetic-002635,darat-034,2026-01-18,Buah Potong Segar,3.0,48,4,darat,384.8,8.25,0.0,Tenang,5.0,Berawan,1,30.0,pasif,16.25,5.52,0.0849,3,50.0,Low
synthetic-006776,laut-025,2026-01-18,Es Krim,-19.0,2160,2,laut,3142.5,121.97,0.739,Rendah,10.63,Cerah,1,27.78,reefer,0.0,41.58,0.3208,21,65.2,Medium
synthetic-010172,laut-075,2026-01-18,Sayuran Daun Segar,2.0,72,6,laut,995.3,47.28,1.034,Rendah,6.16,Cerah Berawan,1,28.79,pasif,26.58,15.78,0.1901,11,73.33,Medium
synthetic-005788,laut-012,2026-01-18,Tuna Segar,0.5,96,4,laut,90.9,15.25,0.374,Tenang,7.04,Berawan,1,33.84,reefer,0.0,5.88,0.094,9,43.2,Low
synthetic-013584,kombinasi-039,2026-01-18,Buah Potong Segar,3.0,48,4,kombinasi,1759.6,77.75,0.507,Rendah,5.0,Cerah,1,30.63,reefer,0.0,29.53,0.2723,19,65.19,Medium
synthetic-011873,kombinasi-017,2026-01-18,Udang Beku,-19.0,4320,48,kombinasi,1414.4,63.06,1.156,Rendah,10.11,Cerah,1,30.55,reefer,0.0,29.07,0.3327,0,52.13,Low
synthetic-012189,kombinasi-021,2026-01-18,Udang Beku,-19.0,4320,48,kombinasi,745.2,37.06,8.26,Ekstrem,73.38,Hujan Lebat,0,29.46,pasif,48.88,21.72,0.2514,1,81.92,High
synthetic-003353,darat-046,2026-01-18,Es Krim,-19.0,2160,2,darat,460.1,8.86,0.0,Tenang,12.19,Berawan,1,30.0,pasif,31.51,6.13,0.0978,14,61.84,Low
synthetic-007032,laut-029,2026-01-18,Tuna Segar,0.5,96,4,laut,773.3,41.07,3.523,Tinggi,33.68,Hujan Lebat,0,34.97,reefer,0.0,14.93,0.2306,20,77.65,High
synthetic-001374,darat-018,2026-01-18,Susu Segar,2.5,168,8,darat,462.4,10.1,0.0,Tenang,23.3,Cerah,1,30.0,reefer,0.0,4.25,0.0907,6,34.26,Low
synthetic-001220,darat-015,2026-01-18,Udang Segar,2.0,48,4,darat,137.0,2.73,0.0,Tenang,5.0,Berawan,1,30.0,reefer,0.0,2.54,0.071,2,19.56,Low
synthetic-014251,kombinasi-048,2026-01-18,Es Krim,-19.0,2160,2,kombinasi,3887.4,137.47,1.062,Rendah,5.79,Berawan,1,33.57,reefer,0.0,57.02,0.3952,10,70.07,Medium
synthetic-008853,laut-054,2026-01-18,Es Krim,-19.0,2160,2,laut,604.4,30.61,0.283,Tenang,8.25,Cerah Berawan,1,35.06,reefer,0.0,10.79,0.1441,13,46.88,Low
synthetic-010360,laut-077,2026-01-18,Ayam Segar,2.0,48,6,laut,1058.8,47.9,14.611,Sangat Ekstrem,110.0,Hujan Badai,0,24.59,reefer,0.0,16.29,0.3308,10,100.0,High
synthetic-014272,kombinasi-048,2026-01-18,Daging Sapi Segar,1.5,120,12,kombinasi,3887.4,155.78,4.401,Sangat Tinggi,51.81,Berawan Tebal,0,27.13,reefer,0.0,57.02,0.3952,8,93.33,High
synthetic-006329,laut-019,2026-01-19,Daging Sapi Segar,1.5,120,12,laut,2305.5,84.92,3.947,Tinggi,38.55,Hujan Sedang,0,28.4,reefer,0.0,38.6,0.3794,9,89.07,High
synthetic-008147,laut-045,2026-01-19,Sayuran Daun Segar,2.0,72,6,laut,728.9,34.85,1.861,Sedang,20.09,Cerah Berawan,1,29.71,reefer,0.0,18.79,0.2267,8,64.3,Medium
synthetic-013979,kombinasi-045,2026-01-19,Daging Sapi Segar,1.5,120,12,kombinasi,1344.9,53.99,6.368,Ekstrem,67.17,Hujan Lebat,0,31.58,reefer,0.0,31.26,0.3808,12,96.67,High
synthetic-012709,kombinasi-028,2026-01-19,Ayam Segar,2.0,48,6,kombinasi,2667.2,99.02,0.404,Tenang,5.23,Berawan,1,28.0,reefer,0.0,37.81,0.2716,11,62.98,Medium
synthetic-008744,laut-053,2026-01-19,Salmon Segar,0.5,72,6,laut,2656.1,106.77,3.522,Tinggi,42.88,Hujan Sedang,0,27.97,reefer,0.0,38.92,0.3854,10,90.0,High
synthetic-009141,laut-058,2026-01-19,Tuna Segar,0.5,96,4,laut,613.0,35.3,0.621,Rendah,10.87,Berawan,1,33.82,reefer,0.0,14.48,0.2212,20,57.1,Low
